T_out,Press_mm_hg,RH_out
9,759.8,72
8.93,759.77,72.33
8.87,759.73,72.67
8.8,759.7,73
8.7,759.68,74.17
8.6,759.67,75.33
8.5,759.65,76.5
8.4,759.63,77.67
8.3,759.62,78.83
8.2,759.6,80
8.25,759.6,79.5
8.3,759.6,79
8.35,759.6,78.5
8.4,759.6,78
8.45,759.6,77.5
8.5,759.6,77
8.42,759.57,77.5
8.33,759.53,78
8.25,759.5,78.5
8.17,759.47,79
8.08,759.43,79.5
8,759.4,80
7.98,759.35,79.83
7.97,759.3,79.67
7.95,759.25,79.5
7.93,759.2,79.33
7.92,759.15,79.17
7.9,759.1,79
7.82,759.05,79.67
7.73,759,80.33
7.65,758.95,81
7.57,758.9,81.67
7.48,758.85,82.33
7.4,758.8,83
7.35,758.8,83.17
7.3,758.8,83.33
7.25,758.8,83.5
7.2,758.8,83.67
7.15,758.8,83.83
7.1,758.8,84
7.07,758.73,84.5
7.03,758.67,85
7,758.6,85.5
6.97,758.53,86
6.93,758.47,86.5
6.9,758.4,87
6.85,758.37,87.17
6.8,758.33,87.33
6.75,758.3,87.5
6.7,758.27,87.67
6.65,758.23,87.83
6.6,758.2,88
6.63,758.18,87.83
6.67,758.17,87.67
6.7,758.15,87.5
6.73,758.13,87.33
6.77,758.12,87.17
6.8,758.1,87
6.8,758.07,87.17
6.8,758.03,87.33
6.8,758,87.5
6.8,757.97,87.67
6.8,757.93,87.83
6.8,757.9,88
6.85,757.9,87.5
6.9,757.9,87
6.95,757.9,86.5
7,757.9,86
7.05,757.9,85.5
7.1,757.9,85
7.2,757.92,84.5
7.3,757.93,84
7.4,757.95,83.5
7.5,757.97,83
7.6,757.98,82.5
7.7,758,82
7.77,758.02,81.67
7.83,758.03,81.33
7.9,758.05,81
7.97,758.07,80.67
8.03,758.08,80.33
8.1,758.1,80
8.22,758.05,78.83
8.33,758,77.67
8.45,757.95,76.5
8.57,757.9,75.33
8.68,757.85,74.17
8.8,757.8,73
8.93,757.72,72.33
9.07,757.63,71.67
9.2,757.55,71
9.33,757.47,70.33
9.47,757.38,69.67
9.6,757.3,69
9.63,757.23,69.17
9.67,757.17,69.33
9.7,757.1,69.5
9.73,757.03,69.67
9.77,756.97,69.83
9.8,756.9,70
9.83,756.77,70.5
9.87,756.63,71
9.9,756.5,71.5
9.93,756.37,72
9.97,756.23,72.5
10,756.1,73
10.18,755.98,73
10.37,755.87,73
10.55,755.75,73
10.73,755.63,73
10.92,755.52,73
11.1,755.4,73
11.17,755.23,73.33
11.23,755.07,73.67
11.3,754.9,74
11.37,754.73,74.33
11.43,754.57,74.67
11.5,754.4,75
11.6,754.3,74.83
11.7,754.2,74.67
11.8,754.1,74.5
11.9,754,74.33
12,753.9,74.17
12.1,753.8,74
12.1,753.77,74.67
12.1,753.73,75.33
12.1,753.7,76
12.1,753.67,76.67
12.1,753.63,77.33
12.1,753.6,78
12.1,753.52,78.17
12.1,753.43,78.33
12.1,753.35,78.5
12.1,753.27,78.67
12.1,753.18,78.83
12.1,753.1,79
12.02,753.12,80
11.93,753.13,81
11.85,753.15,82
11.77,753.17,83
11.68,753.18,84
11.6,753.2,85
11.43,753.18,86.17
11.27,753.17,87.33
11.1,753.15,88.5
10.93,753.13,89.67
10.77,753.12,90.83
10.6,753.1,92
11.1,753.05,88.67
11.6,753,85.33
12.1,752.95,82
12.6,752.9,78.67
13.1,752.85,75.33
13.6,752.8,72
13.63,752.75,72.17
13.67,752.7,72.33
13.7,752.65,72.5
13.73,752.6,72.67
13.77,752.55,72.83
13.8,752.5,73
13.82,752.45,73.17
13.83,752.4,73.33
13.85,752.35,73.5
13.87,752.3,73.67
13.88,752.25,73.83
13.9,752.2,74
13.8,752.18,74.67
13.7,752.17,75.33
13.6,752.15,76
13.5,752.13,76.67
13.4,752.12,77.33
13.3,752.1,78
13.13,752.12,79.83
12.97,752.13,81.67
12.8,752.15,83.5
12.63,752.17,85.33
12.47,752.18,87.17
12.3,752.2,89
12.27,752.17,89.5
12.23,752.13,90
12.2,752.1,90.5
12.17,752.07,91
12.13,752.03,91.5
12.1,752,92
12.05,751.97,92.17
12,751.93,92.33
11.95,751.9,92.5
11.9,751.87,92.67
11.85,751.83,92.83
11.8,751.8,93
11.82,751.78,92.83
11.83,751.77,92.67
11.85,751.75,92.5
11.87,751.73,92.33
11.88,751.72,92.17
11.9,751.7,92
11.92,751.72,91.83
11.93,751.73,91.67
11.95,751.75,91.5
11.97,751.77,91.33
11.98,751.78,91.17
12,751.8,91
11.97,751.83,91
11.93,751.87,91
11.9,751.9,91
11.87,751.93,91
11.83,751.97,91
11.8,752,91
11.88,752.05,90.67
11.97,752.1,90.33
12.05,752.15,90
12.13,752.2,89.67
12.22,752.25,89.33
12.3,752.3,89
12.55,752.32,88
12.8,752.33,87
13.05,752.35,86
13.3,752.37,85
13.55,752.38,84
13.8,752.4,83
14.12,752.42,81.67
14.43,752.43,80.33
14.75,752.45,79
15.07,752.47,77.67
15.38,752.48,76.33
15.7,752.5,75
15.9,752.47,73.83
16.1,752.43,72.67
16.3,752.4,71.5
16.5,752.37,70.33
16.7,752.33,69.17
16.9,752.3,68
17.08,752.25,65.83
17.27,752.2,63.67
17.45,752.15,61.5
17.63,752.1,59.33
17.82,752.05,57.17
18,752,55
18.17,751.95,54.83
18.33,751.9,54.67
18.5,751.85,54.5
18.67,751.8,54.33
18.83,751.75,54.17
19,751.7,54
19.02,751.58,53.33
19.03,751.47,52.67
19.05,751.35,52
19.07,751.23,51.33
19.08,751.12,50.67
19.1,751,50
19.02,750.95,51.5
18.93,750.9,53
18.85,750.85,54.5
18.77,750.8,56
18.68,750.75,57.5
18.6,750.7,59
18.78,750.6,58
18.97,750.5,57
19.15,750.4,56
19.33,750.3,55
19.52,750.2,54
19.7,750.1,53
19.4,750.05,54.83
19.1,750,56.67
18.8,749.95,58.5
18.5,749.9,60.33
18.2,749.85,62.17
17.9,749.8,64
17.8,749.75,64.33
17.7,749.7,64.67
17.6,749.65,65
17.5,749.6,65.33
17.4,749.55,65.67
17.3,749.5,66
17.3,749.45,65.67
17.3,749.4,65.33
17.3,749.35,65
17.3,749.3,64.67
17.3,749.25,64.33
17.3,749.2,64
17.22,749.25,65.17
17.13,749.3,66.33
17.05,749.35,67.5
16.97,749.4,68.67
16.88,749.45,69.83
16.8,749.5,71
16.7,749.48,71.17
16.6,749.47,71.33
16.5,749.45,71.5
16.4,749.43,71.67
16.3,749.42,71.83
16.2,749.4,72
16.08,749.33,72.5
15.97,749.27,73
15.85,749.2,73.5
15.73,749.13,74
15.62,749.07,74.5
15.5,749,75
15.42,748.93,75.17
15.33,748.87,75.33
15.25,748.8,75.5
15.17,748.73,75.67
15.08,748.67,75.83
15,748.6,76
14.97,748.58,76.17
14.93,748.57,76.33
14.9,748.55,76.5
14.87,748.53,76.67
14.83,748.52,76.83
14.8,748.5,77
14.6,748.52,78
14.4,748.53,79
14.2,748.55,80
14,748.57,81
13.8,748.58,82
13.6,748.6,83
13.5,748.58,83.83
13.4,748.57,84.67
13.3,748.55,85.5
13.2,748.53,86.33
13.1,748.52,87.17
13,748.5,88
12.85,748.45,88.33
12.7,748.4,88.67
12.55,748.35,89
12.4,748.3,89.33
12.25,748.25,89.67
12.1,748.2,90
12.08,748.17,90.33
12.07,748.13,90.67
12.05,748.1,91
12.03,748.07,91.33
12.02,748.03,91.67
12,748,92
11.98,748.02,91.33
11.97,748.03,90.67
11.95,748.05,90
11.93,748.07,89.33
11.92,748.08,88.67
11.9,748.1,88
11.75,748.12,88
11.6,748.13,88
11.45,748.15,88
11.3,748.17,88
11.15,748.18,88
11,748.2,88
11,748.3,88
11,748.4,88
11,748.5,88
11,748.6,88
11,748.7,88
11,748.8,88
10.88,748.87,88.33
10.77,748.93,88.67
10.65,749,89
10.53,749.07,89.33
10.42,749.13,89.67
10.3,749.2,90
10.27,749.3,90.33
10.23,749.4,90.67
10.2,749.5,91
10.17,749.6,91.33
10.13,749.7,91.67
10.1,749.8,92
10.25,749.82,90.5
10.4,749.83,89
10.55,749.85,87.5
10.7,749.87,86
10.85,749.88,84.5
11,749.9,83
11.4,749.9,80.83
11.8,749.9,78.67
12.2,749.9,76.5
12.6,749.9,74.33
13,749.9,72.17
13.4,749.9,70
13.43,749.88,69.33
13.47,749.87,68.67
13.5,749.85,68
13.53,749.83,67.33
13.57,749.82,66.67
13.6,749.8,66
13.85,749.78,64.83
14.1,749.77,63.67
14.35,749.75,62.5
14.6,749.73,61.33
14.85,749.72,60.17
15.1,749.7,59
15.1,749.65,59.33
15.1,749.6,59.67
15.1,749.55,60
15.1,749.5,60.33
15.1,749.45,60.67
15.1,749.4,61
15.02,749.37,60.67
14.93,749.33,60.33
14.85,749.3,60
14.77,749.27,59.67
14.68,749.23,59.33
14.6,749.2,59
14.72,749.15,58.17
14.83,749.1,57.33
14.95,749.05,56.5
15.07,749,55.67
15.18,748.95,54.83
15.3,748.9,54
14.77,748.93,57.17
14.23,748.97,60.33
13.7,749,63.5
13.17,749.03,66.67
12.63,749.07,69.83
12.1,749.1,73
12.3,749.08,73.67
12.5,749.07,74.33
12.7,749.05,75
12.9,749.03,75.67
13.1,749.02,76.33
13.3,749,77
13.18,748.98,76.33
13.07,748.97,75.67
12.95,748.95,75
12.83,748.93,74.33
12.72,748.92,73.67
12.6,748.9,73
12.22,748.95,75.5
11.83,749,78
11.45,749.05,80.5
11.07,749.1,83
10.68,749.15,85.5
10.3,749.2,88
10.22,749.2,88.67
10.13,749.2,89.33
10.05,749.2,90
9.97,749.2,90.67
9.88,749.2,91.33
9.8,749.2,92
9.85,749.18,91
9.9,749.17,90
9.95,749.15,89
10,749.13,88
10.05,749.12,87
10.1,749.1,86
9.93,749.07,87
9.77,749.03,88
9.6,749,89
9.43,748.97,90
9.27,748.93,91
9.1,748.9,92
9.05,748.9,92
9,748.9,92
8.95,748.9,92
8.9,748.9,92
8.85,748.9,92
8.8,748.9,92
9.08,748.9,90
9.37,748.9,88
9.65,748.9,86
9.93,748.9,84
10.22,748.9,82
10.5,748.9,80
10.32,748.92,81.33
10.13,748.93,82.67
9.95,748.95,84
9.77,748.97,85.33
9.58,748.98,86.67
9.4,749,88
9.55,748.98,87.33
9.7,748.97,86.67
9.85,748.95,86
10,748.93,85.33
10.15,748.92,84.67
10.3,748.9,84
10.33,748.88,83.67
10.37,748.87,83.33
10.4,748.85,83
10.43,748.83,82.67
10.47,748.82,82.33
10.5,748.8,82
10.4,748.8,83
10.3,748.8,84
10.2,748.8,85
10.1,748.8,86
10,748.8,87
9.9,748.8,88
9.85,748.82,88.67
9.8,748.83,89.33
9.75,748.85,90
9.7,748.87,90.67
9.65,748.88,91.33
9.6,748.9,92
9.58,748.95,92.33
9.57,749,92.67
9.55,749.05,93
9.53,749.1,93.33
9.52,749.15,93.67
9.5,749.2,94
9.55,749.25,93.83
9.6,749.3,93.67
9.65,749.35,93.5
9.7,749.4,93.33
9.75,749.45,93.17
9.8,749.5,93
9.93,749.55,91.67
10.07,749.6,90.33
10.2,749.65,89
10.33,749.7,87.67
10.47,749.75,86.33
10.6,749.8,85
10.67,749.85,84.83
10.73,749.9,84.67
10.8,749.95,84.5
10.87,750,84.33
10.93,750.05,84.17
11,750.1,84
11.02,750.18,83.33
11.03,750.27,82.67
11.05,750.35,82
11.07,750.43,81.33
11.08,750.52,80.67
11.1,750.6,80
11.13,750.65,79.67
11.17,750.7,79.33
11.2,750.75,79
11.23,750.8,78.67
11.27,750.85,78.33
11.3,750.9,78
11.35,750.92,77.17
11.4,750.93,76.33
11.45,750.95,75.5
11.5,750.97,74.67
11.55,750.98,73.83
11.6,751,73
11.87,751.05,71.67
12.13,751.1,70.33
12.4,751.15,69
12.67,751.2,67.67
12.93,751.25,66.33
13.2,751.3,65
13.33,751.3,64.67
13.47,751.3,64.33
13.6,751.3,64
13.73,751.3,63.67
13.87,751.3,63.33
14,751.3,63
13.85,751.35,63.33
13.7,751.4,63.67
13.55,751.45,64
13.4,751.5,64.33
13.25,751.55,64.67
13.1,751.6,65
13.18,751.63,64.33
13.27,751.67,63.67
13.35,751.7,63
13.43,751.73,62.33
13.52,751.77,61.67
13.6,751.8,61
13.52,751.85,61.33
13.43,751.9,61.67
13.35,751.95,62
13.27,752,62.33
13.18,752.05,62.67
13.1,752.1,63
12.88,752.17,63.5
12.67,752.23,64
12.45,752.3,64.5
12.23,752.37,65
12.02,752.43,65.5
11.8,752.5,66
11.42,752.62,67.83
11.03,752.73,69.67
10.65,752.85,71.5
10.27,752.97,73.33
9.88,753.08,75.17
9.5,753.2,77
9.43,753.3,77.33
9.37,753.4,77.67
9.3,753.5,78
9.23,753.6,78.33
9.17,753.7,78.67
9.1,753.8,79
8.92,753.83,79.83
8.73,753.87,80.67
8.55,753.9,81.5
8.37,753.93,82.33
8.18,753.97,83.17
8,754,84
7.9,754.03,84.67
7.8,754.07,85.33
7.7,754.1,86
7.6,754.13,86.67
7.5,754.17,87.33
7.4,754.2,88
7.32,754.22,88.67
7.23,754.23,89.33
7.15,754.25,90
7.07,754.27,90.67
6.98,754.28,91.33
6.9,754.3,92
6.92,754.3,92.17
6.93,754.3,92.33
6.95,754.3,92.5
6.97,754.3,92.67
6.98,754.3,92.83
7,754.3,93
6.9,754.25,93.33
6.8,754.2,93.67
6.7,754.15,94
6.6,754.1,94.33
6.5,754.05,94.67
6.4,754,95
6.38,754,95
6.37,754,95
6.35,754,95
6.33,754,95
6.32,754,95
6.3,754,95
6.32,753.97,95
6.33,753.93,95
6.35,753.9,95
6.37,753.87,95
6.38,753.83,95
6.4,753.8,95
6.52,753.78,94.5
6.63,753.77,94
6.75,753.75,93.5
6.87,753.73,93
6.98,753.72,92.5
7.1,753.7,92
7.15,753.72,91.83
7.2,753.73,91.67
7.25,753.75,91.5
7.3,753.77,91.33
7.35,753.78,91.17
7.4,753.8,91
7.38,753.83,90.67
7.37,753.87,90.33
7.35,753.9,90
7.33,753.93,89.67
7.32,753.97,89.33
7.3,754,89
7.33,754,88.67
7.37,754,88.33
7.4,754,88
7.43,754,87.67
7.47,754,87.33
7.5,754,87
7.82,754,86
8.13,754,85
8.45,754,84
8.77,754,83
9.08,754,82
9.4,754,81
9.48,754,79.17
9.57,754,77.33
9.65,754,75.5
9.73,754,73.67
9.82,754,71.83
9.9,754,70
9.97,753.93,70.33
10.03,753.87,70.67
10.1,753.8,71
10.17,753.73,71.33
10.23,753.67,71.67
10.3,753.6,72
10.33,753.48,71.33
10.37,753.37,70.67
10.4,753.25,70
10.43,753.13,69.33
10.47,753.02,68.67
10.5,752.9,68
10.47,752.87,68.33
10.43,752.83,68.67
10.4,752.8,69
10.37,752.77,69.33
10.33,752.73,69.67
10.3,752.7,70
10.47,752.62,70.33
10.63,752.53,70.67
10.8,752.45,71
10.97,752.37,71.33
11.13,752.28,71.67
11.3,752.2,72
11.18,752.1,73.17
11.07,752,74.33
10.95,751.9,75.5
10.83,751.8,76.67
10.72,751.7,77.83
10.6,751.6,79
10.72,751.53,79
10.83,751.47,79
10.95,751.4,79
11.07,751.33,79
11.18,751.27,79
11.3,751.2,79
11.07,751.22,79.67
10.83,751.23,80.33
10.6,751.25,81
10.37,751.27,81.67
10.13,751.28,82.33
9.9,751.3,83
9.93,751.3,81.33
9.97,751.3,79.67
10,751.3,78
10.03,751.3,76.33
10.07,751.3,74.67
10.1,751.3,73
9.88,751.3,73.33
9.67,751.3,73.67
9.45,751.3,74
9.23,751.3,74.33
9.02,751.3,74.67
8.8,751.3,75
8.77,751.35,74.5
8.73,751.4,74
8.7,751.45,73.5
8.67,751.5,73
8.63,751.55,72.5
8.6,751.6,72
8.55,751.6,72
8.5,751.6,72
8.45,751.6,72
8.4,751.6,72
8.35,751.6,72
8.3,751.6,72
8.18,751.62,72.83
8.07,751.63,73.67
7.95,751.65,74.5
7.83,751.67,75.33
7.72,751.68,76.17
7.6,751.7,77
7.52,751.72,77.5
7.43,751.73,78
7.35,751.75,78.5
7.27,751.77,79
7.18,751.78,79.5
7.1,751.8,80
7,751.78,80.83
6.9,751.77,81.67
6.8,751.75,82.5
6.7,751.73,83.33
6.6,751.72,84.17
6.5,751.7,85
6.38,751.7,85.5
6.27,751.7,86
6.15,751.7,86.5
6.03,751.7,87
5.92,751.7,87.5
5.8,751.7,88
5.72,751.7,88
5.63,751.7,88
5.55,751.7,88
5.47,751.7,88
5.38,751.7,88
5.3,751.7,88
5.27,751.68,87.83
5.23,751.67,87.67
5.2,751.65,87.5
5.17,751.63,87.33
5.13,751.62,87.17
5.1,751.6,87
5.07,751.62,87.5
5.03,751.63,88
5,751.65,88.5
4.97,751.67,89
4.93,751.68,89.5
4.9,751.7,90
4.75,751.68,90.17
4.6,751.67,90.33
4.45,751.65,90.5
4.3,751.63,90.67
4.15,751.62,90.83
4,751.6,91
4,751.63,90.83
4,751.67,90.67
4,751.7,90.5
4,751.73,90.33
4,751.77,90.17
4,751.8,90
4.02,751.85,90.17
4.03,751.9,90.33
4.05,751.95,90.5
4.07,752,90.67
4.08,752.05,90.83
4.1,752.1,91
4.3,752.17,90.17
4.5,752.23,89.33
4.7,752.3,88.5
4.9,752.37,87.67
5.1,752.43,86.83
5.3,752.5,86
5.55,752.53,84.67
5.8,752.57,83.33
6.05,752.6,82
6.3,752.63,80.67
6.55,752.67,79.33
6.8,752.7,78
7.02,752.72,77.5
7.23,752.73,77
7.45,752.75,76.5
7.67,752.77,76
7.88,752.78,75.5
8.1,752.8,75
8.27,752.8,73.67
8.43,752.8,72.33
8.6,752.8,71
8.77,752.8,69.67
8.93,752.8,68.33
9.1,752.8,67
9.1,752.8,66.83
9.1,752.8,66.67
9.1,752.8,66.5
9.1,752.8,66.33
9.1,752.8,66.17
9.1,752.8,66
9.43,752.8,64.5
9.77,752.8,63
10.1,752.8,61.5
10.43,752.8,60
10.77,752.8,58.5
11.1,752.8,57
10.98,752.8,57.5
10.87,752.8,58
10.75,752.8,58.5
10.63,752.8,59
10.52,752.8,59.5
10.4,752.8,60
10.43,752.78,59.83
10.47,752.77,59.67
10.5,752.75,59.5
10.53,752.73,59.33
10.57,752.72,59.17
10.6,752.7,59
10.52,752.67,59.17
10.43,752.63,59.33
10.35,752.6,59.5
10.27,752.57,59.67
10.18,752.53,59.83
10.1,752.5,60
10.08,752.5,58.83
10.07,752.5,57.67
10.05,752.5,56.5
10.03,752.5,55.33
10.02,752.5,54.17
10,752.5,53
9.88,752.55,54.17
9.77,752.6,55.33
9.65,752.65,56.5
9.53,752.7,57.67
9.42,752.75,58.83
9.3,752.8,60
9.25,752.85,60.17
9.2,752.9,60.33
9.15,752.95,60.5
9.1,753,60.67
9.05,753.05,60.83
9,753.1,61
8.93,753.18,61.67
8.87,753.27,62.33
8.8,753.35,63
8.73,753.43,63.67
8.67,753.52,64.33
8.6,753.6,65
8.38,753.67,66.67
8.17,753.73,68.33
7.95,753.8,70
7.73,753.87,71.67
7.52,753.93,73.33
7.3,754,75
7.23,754,75
7.17,754,75
7.1,754,75
7.03,754,75
6.97,754,75
6.9,754,75
6.83,754.03,76.67
6.77,754.07,78.33
6.7,754.1,80
6.63,754.13,81.67
6.57,754.17,83.33
6.5,754.2,85
6.42,754.17,85.83
6.35,754.15,86.67
6.28,754.13,87.5
6.2,754.1,88.33
6.13,754.08,89.17
6.05,754.05,90
5.97,754.02,90.83
5.9,754,91.67
5.83,753.98,92.5
5.75,753.95,93.33
5.67,753.92,94.17
5.6,753.9,95
5.65,753.92,95
5.7,753.93,95
5.75,753.95,95
5.8,753.97,95
5.85,753.98,95
5.9,754,95
5.83,753.98,95.17
5.77,753.97,95.33
5.7,753.95,95.5
5.63,753.93,95.67
5.57,753.92,95.83
5.5,753.9,96
5.58,753.9,95.83
5.67,753.9,95.67
5.75,753.9,95.5
5.83,753.9,95.33
5.92,753.9,95.17
6,753.9,95
5.88,753.92,95.33
5.77,753.93,95.67
5.65,753.95,96
5.53,753.97,96.33
5.42,753.98,96.67
5.3,754,97
5.15,754.03,97
5,754.07,97
4.85,754.1,97
4.7,754.13,97
4.55,754.17,97
4.4,754.2,97
4.57,754.27,97.33
4.73,754.33,97.67
4.9,754.4,98
5.07,754.47,98.33
5.23,754.53,98.67
5.4,754.6,99
5.5,754.57,98.17
5.6,754.53,97.33
5.7,754.5,96.5
5.8,754.47,95.67
5.9,754.43,94.83
6,754.4,94
6.17,754.43,93.17
6.33,754.47,92.33
6.5,754.5,91.5
6.67,754.53,90.67
6.83,754.57,89.83
7,754.6,89
7.5,754.6,86.83
8,754.6,84.67
8.5,754.6,82.5
9,754.6,80.33
9.5,754.6,78.17
10,754.6,76
9.88,754.6,75.5
9.77,754.6,75
9.65,754.6,74.5
9.53,754.6,74
9.42,754.6,73.5
9.3,754.6,73
9.43,754.6,72.33
9.57,754.6,71.67
9.7,754.6,71
9.83,754.6,70.33
9.97,754.6,69.67
10.1,754.6,69
10.13,754.55,69.67
10.17,754.5,70.33
10.2,754.45,71
10.23,754.4,71.67
10.27,754.35,72.33
10.3,754.3,73
10.35,754.25,72
10.4,754.2,71
10.45,754.15,70
10.5,754.1,69
10.55,754.05,68
10.6,754,67
10.8,753.93,64.5
11,753.87,62
11.2,753.8,59.5
11.4,753.73,57
11.6,753.67,54.5
11.8,753.6,52
11.55,753.57,54.83
11.3,753.53,57.67
11.05,753.5,60.5
10.8,753.47,63.33
10.55,753.43,66.17
10.3,753.4,69
10.43,753.37,68.17
10.57,753.33,67.33
10.7,753.3,66.5
10.83,753.27,65.67
10.97,753.23,64.83
11.1,753.2,64
10.83,753.2,66
10.57,753.2,68
10.3,753.2,70
10.03,753.2,72
9.77,753.2,74
9.5,753.2,76
9.47,753.22,76.5
9.43,753.23,77
9.4,753.25,77.5
9.37,753.27,78
9.33,753.28,78.5
9.3,753.3,79
9.18,753.32,79.5
9.07,753.33,80
8.95,753.35,80.5
8.83,753.37,81
8.72,753.38,81.5
8.6,753.4,82
8.47,753.37,82.33
8.33,753.33,82.67
8.2,753.3,83
8.07,753.27,83.33
7.93,753.23,83.67
7.8,753.2,84
7.85,753.18,83.67
7.9,753.17,83.33
7.95,753.15,83
8,753.13,82.67
8.05,753.12,82.33
8.1,753.1,82
8.05,753.07,82.67
8,753.03,83.33
7.95,753,84
7.9,752.97,84.67
7.85,752.93,85.33
7.8,752.9,86
7.67,752.88,85.67
7.53,752.87,85.33
7.4,752.85,85
7.27,752.83,84.67
7.13,752.82,84.33
7,752.8,84
6.93,752.75,84.67
6.87,752.7,85.33
6.8,752.65,86
6.73,752.6,86.67
6.67,752.55,87.33
6.6,752.5,88
6.3,752.47,88.5
6,752.43,89
5.7,752.4,89.5
5.4,752.37,90
5.1,752.33,90.5
4.8,752.3,91
4.63,752.23,91.33
4.47,752.17,91.67
4.3,752.1,92
4.13,752.03,92.33
3.97,751.97,92.67
3.8,751.9,93
3.92,751.85,92.67
4.03,751.8,92.33
4.15,751.75,92
4.27,751.7,91.67
4.38,751.65,91.33
4.5,751.6,91
4.28,751.53,91.33
4.07,751.47,91.67
3.85,751.4,92
3.63,751.33,92.33
3.42,751.27,92.67
3.2,751.2,93
3.2,751.17,93
3.2,751.13,93
3.2,751.1,93
3.2,751.07,93
3.2,751.03,93
3.2,751,93
3.48,750.97,92.33
3.77,750.93,91.67
4.05,750.9,91
4.33,750.87,90.33
4.62,750.83,89.67
4.9,750.8,89
5.3,750.77,87.33
5.7,750.73,85.67
6.1,750.7,84
6.5,750.67,82.33
6.9,750.63,80.67
7.3,750.6,79
7.63,750.57,77.67
7.97,750.53,76.33
8.3,750.5,75
8.63,750.47,73.67
8.97,750.43,72.33
9.3,750.4,71
9.47,750.38,70.33
9.63,750.37,69.67
9.8,750.35,69
9.97,750.33,68.33
10.13,750.32,67.67
10.3,750.3,67
10.42,750.28,66.67
10.53,750.27,66.33
10.65,750.25,66
10.77,750.23,65.67
10.88,750.22,65.33
11,750.2,65
11.25,750.15,63.67
11.5,750.1,62.33
11.75,750.05,61
12,750,59.67
12.25,749.95,58.33
12.5,749.9,57
12.5,749.83,56.33
12.5,749.77,55.67
12.5,749.7,55
12.5,749.63,54.33
12.5,749.57,53.67
12.5,749.5,53
12.75,749.45,52
13,749.4,51
13.25,749.35,50
13.5,749.3,49
13.75,749.25,48
14,749.2,47
14.05,749.13,47.33
14.1,749.07,47.67
14.15,749,48
14.2,748.93,48.33
14.25,748.87,48.67
14.3,748.8,49
14.22,748.75,49.33
14.13,748.7,49.67
14.05,748.65,50
13.97,748.6,50.33
13.88,748.55,50.67
13.8,748.5,51
13.67,748.47,51.17
13.53,748.43,51.33
13.4,748.4,51.5
13.27,748.37,51.67
13.13,748.33,51.83
13,748.3,52
13.05,748.3,51.67
13.1,748.3,51.33
13.15,748.3,51
13.2,748.3,50.67
13.25,748.3,50.33
13.3,748.3,50
13.05,748.38,51.33
12.8,748.47,52.67
12.55,748.55,54
12.3,748.63,55.33
12.05,748.72,56.67
11.8,748.8,58
11.45,748.97,62
11.1,749.13,66
10.75,749.3,70
10.4,749.47,74
10.05,749.63,78
9.7,749.8,82
9.52,749.83,83.67
9.33,749.87,85.33
9.15,749.9,87
8.97,749.93,88.67
8.78,749.97,90.33
8.6,750,92
8.52,750.03,92
8.43,750.07,92
8.35,750.1,92
8.27,750.13,92
8.18,750.17,92
8.1,750.2,92
7.93,750.28,92.17
7.77,750.37,92.33
7.6,750.45,92.5
7.43,750.53,92.67
7.27,750.62,92.83
7.1,750.7,93
7.02,750.78,93.67
6.93,750.87,94.33
6.85,750.95,95
6.77,751.03,95.67
6.68,751.12,96.33
6.6,751.2,97
6.58,751.27,96.83
6.57,751.33,96.67
6.55,751.4,96.5
6.53,751.47,96.33
6.52,751.53,96.17
6.5,751.6,96
6.4,751.62,96.17
6.3,751.63,96.33
6.2,751.65,96.5
6.1,751.67,96.67
6,751.68,96.83
5.9,751.7,97
5.83,751.77,97
5.77,751.83,97
5.7,751.9,97
5.63,751.97,97
5.57,752.03,97
5.5,752.1,97
5.32,752.1,96.83
5.13,752.1,96.67
4.95,752.1,96.5
4.77,752.1,96.33
4.58,752.1,96.17
4.4,752.1,96
4.33,752.12,96.17
4.27,752.13,96.33
4.2,752.15,96.5
4.13,752.17,96.67
4.07,752.18,96.83
4,752.2,97
3.68,752.25,96.67
3.37,752.3,96.33
3.05,752.35,96
2.73,752.4,95.67
2.42,752.45,95.33
2.1,752.5,95
2.15,752.6,95.67
2.2,752.7,96.33
2.25,752.8,97
2.3,752.9,97.67
2.35,753,98.33
2.4,753.1,99
2.93,753.13,98.5
3.47,753.17,98
4,753.2,97.5
4.53,753.23,97
5.07,753.27,96.5
5.6,753.3,96
5.95,753.35,93
6.3,753.4,90
6.65,753.45,87
7,753.5,84
7.35,753.55,81
7.7,753.6,78
8.02,753.55,76.83
8.33,753.5,75.67
8.65,753.45,74.5
8.97,753.4,73.33
9.28,753.35,72.17
9.6,753.3,71
9.87,753.28,69.5
10.13,753.27,68
10.4,753.25,66.5
10.67,753.23,65
10.93,753.22,63.5
11.2,753.2,62
11.33,753.12,62
11.47,753.03,62
11.6,752.95,62
11.73,752.87,62
11.87,752.78,62
12,752.7,62
12.15,752.67,61.33
12.3,752.63,60.67
12.45,752.6,60
12.6,752.57,59.33
12.75,752.53,58.67
12.9,752.5,58
12.88,752.45,58.33
12.87,752.4,58.67
12.85,752.35,59
12.83,752.3,59.33
12.82,752.25,59.67
12.8,752.2,60
13.07,752.12,58.67
13.33,752.03,57.33
13.6,751.95,56
13.87,751.87,54.67
14.13,751.78,53.33
14.4,751.7,52
14.5,751.62,52.83
14.6,751.53,53.67
14.7,751.45,54.5
14.8,751.37,55.33
14.9,751.28,56.17
15,751.2,57
14.95,751.17,57.33
14.9,751.13,57.67
